Video_title,Comment_id,Comment_content,Time,Username,Channel_user,Likes,Photo_thumbnails,Hearted_by_video_publisher
7日抽籤決定早餐！被迫獨自一人飲早茶？早餐不能再吃花生醬方包怎麼辦？｜肥麻廢廢food vlog - YouTube,UgwQbO7YKbmStcdWKKZ4AaABAg,MARUJAM..!❤️‍🔥,3 日前,@user-lx2jc8mw6m,UC272WIYt2tloBowdRV6J_ag,0,https://yt3.ggpht.com/JKh3N1-qvW9AFZxQJvYzpb8dCG8GznTqvdnzLiAoSghrDjZwtiTpdYApvndCPs7wLtyJBOFc=s176-c-k-c0x00ffffff-no-rj,False
7日抽籤決定早餐！被迫獨自一人飲早茶？早餐不能再吃花生醬方包怎麼辦？｜肥麻廢廢food vlog - YouTube,Ugyv-n_FV-rn_VNS0Qt4AaABAg,支持小麻子超得意又勁搞笑又學到野既片😝,3 日前,@tszlungng4133,UC0-a8aF1q3N3U8u6VnBeEoQ,1,https://yt3.ggpht.com/ytc/APkrFKZENZPh4YX6CIrPB2AeTZcykFiXJC3hpA9PCURr=s176-c-k-c0x00ffffff-no-rj,False
7日抽籤決定早餐！被迫獨自一人飲早茶？早餐不能再吃花生醬方包怎麼辦？｜肥麻廢廢food vlog - YouTube,UgxeGZO19YxueQIucTd4AaABAg,"點先可以啲片jeng 到咁
我無間斷咁連睇咗兩日
原來旅行🧳可以咁jeng 
有料🎉有料",1 日前,@sostanley9079,UCR7oQFCaLmM80kk6Tp2A4rw,0,https://yt3.ggpht.com/ytc/APkrFKZYgF1G4Abo0-9o_UETtb4i4l5W7sHBYjP9Ig=s176-c-k-c0x00ffffff-no-rj,False
7日抽籤決定早餐！被迫獨自一人飲早茶？早餐不能再吃花生醬方包怎麼辦？｜肥麻廢廢food vlog - YouTube,UgxL6So_65y41zC_FO94AaABAg,支持肥麻一星期唔食花生醬方包另外下次想睇ig觀眾投票一日行程,3 日前,@chengsam9232,UCaDiTeGwnPzhf_mE_Vdm1Xg,14,https://yt3.ggpht.com/ytc/APkrFKYMPx6LI8W2HS668muIK4jyCOUirlfIfIgcgw=s176-c-k-c0x00ffffff-no-rj,True
7日抽籤決定早餐！被迫獨自一人飲早茶？早餐不能再吃花生醬方包怎麼辦？｜肥麻廢廢food vlog - YouTube,Ugwxci1utplEDerMjiN4AaABAg,"其實instant oat真係超難食,
食麥皮最好係食roll oat,配煉奶",3 日前,@RuizuMugi95,UC_xc_6YLR6kjQ8TQ_yXIC0Q,2,https://yt3.ggpht.com/ytc/APkrFKaf6i62MWoC-QeddoFW75F2tnJadTiADZANtykYPA=s176-c-k-c0x00ffffff-no-rj,False
7日抽籤決定早餐！被迫獨自一人飲早茶？早餐不能再吃花生醬方包怎麼辦？｜肥麻廢廢food vlog - YouTube,Ugwn5vYcmaxNn9FpVYl4AaABAg,麥皮要落花奶+練奶...要買燕麥（不是即食）...😂😂,3 日前,@fanpatrick2897,UCa2tqyioLErbovU0vhaYr2A,1,https://yt3.ggpht.com/ytc/APkrFKYTcAr7lfKccnDH6WKHh_Nb06HDWZZbiVk04A=s176-c-k-c0x00ffffff-no-rj,False
7日抽籤決定早餐！被迫獨自一人飲早茶？早餐不能再吃花生醬方包怎麼辦？｜肥麻廢廢food vlog - YouTube,UgwuSFaduy_TG8ohtBR4AaABAg,即食麥皮多數係甜甜甜，自己煲會好啲。買大燕麥自己煲,3 日前,@maryyiu2151,UChnvskfhV4rdfeBVn2pQ5rA,1,https://yt3.ggpht.com/MLP4Af1yCswtze7AQzERXzet62fz6Y2uy7LSpp1qJeXXCjj7-CZEmAYT3oRYyNvJk7P5GKQ=s176-c-k-c0x00ffffff-no-rj,False
7日抽籤決定早餐！被迫獨自一人飲早茶？早餐不能再吃花生醬方包怎麼辦？｜肥麻廢廢food vlog - YouTube,Ugyo3d30B8AYMLF63ht4AaABAg,下次不如拍下除咗花生醬方包marusen 之外仲有咩早餐推介😛,3 日前,@84033312,UCKz6XqasLvO0DGxiTvhfUEQ,1,https://yt3.ggpht.com/ytc/APkrFKZZYBtHt6cdNMQbfj1brOzdWB3Y6IOJKnd74w=s176-c-k-c0x00ffffff-no-rj,False
7日抽籤決定早餐！被迫獨自一人飲早茶？早餐不能再吃花生醬方包怎麼辦？｜肥麻廢廢food vlog - YouTube,UgxeLqzxbLKse3vcq4p4AaABAg,小麻影片好有質感!!!,3 日前,@louis-dieudonne5941,UCd-ounVb4xrETCp_ZvXTWZA,1,https://yt3.ggpht.com/ytc/APkrFKadoCw0NLSBQRrOkARLLQDIaduP-1-RNHAZpK-NBQ=s176-c-k-c0x00ffffff-no-rj,False
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgwU8kjIwcyBbMw2OgF4AaABAg,"今次試用幾好玩！:face-red-heart-shape:
因為有部intel i9 同 Air 一齊試！
結果都幾有參考價值 (自己講～:face-pink-tears:)
M3話就話入門晶片 
其實對普遍用家嚟講夠晒～～～
不如睇下佢值唔值得你買 啱唔啱你買好過～
買機前 睇睇先～！ :glasses-purple-yellow-diamond:",4 星期前,@karenly,UCBwfrMS785JyWDUBRhOQkjw,29,https://yt3.ggpht.com/7wyv4c3yMMOq6ED9rv-hTkzWSS8yEpfIUmszGyLsByAMUU7t8i7l4F_-qVS2c-tCsa84ZIyxnw=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgxWoiFclC5TQL6Mx5R4AaABAg,AIR都貴到萬六，唔係搵食真係唔捨得買，不過我窮啫，都大把人捨得嘅。BY曹總,4 星期前,@fedextomcat,UC-BIplMiyCAIaWW5bzi1ZKQ,20,https://yt3.ggpht.com/DkUtCcQNtpRmJZ9xfIgq0qqWlt1uUyct6dRvhP13NqV_jPhvg7rXkdVxYd-BSonC9E92R5f1KLg=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgxxsDvFQ9wR6mU8EIt4AaABAg,"若果仍是Intel U, 真的考慮上新U, 但若已經上了車的, 極好能發覺分別不大,  多看實際用戶經驗, 我個人覺得由M1或M2上M3的得益不明顯, 除了新颜色而已",4 星期前,@EricLeung-hk,UCyHRYoUKZfQkrtYk4sa8zuA,13,https://yt3.ggpht.com/ytc/APkrFKa1_HnQwzBuPi51stZemLX8KMpAuyZJlscN8veSar4=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,Ugwy4vqH-2hGkDM3Vjl4AaABAg,"Karen好快手有評測分享呀🧡
如果仲用緊Intel版今代真係好值得換機~ 反觀年頭買咗M2嘅今次都唔會蝕, 效能唔算爭好遠呢
就算用緊M1 Max我都仲好滿意😂",4 星期前,@JacoYeung,UCbrFvO_ZYWQygzjoWZzgitw,5,https://yt3.ggpht.com/ytc/APkrFKY3ClV65dmJGivOVYA8jJyMCuI9Dt6XuHC7c_5lhhXmjOvz0ShTsI4bhAyVPOFa=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgzXDjYY3u-yUqQPu494AaABAg,"其實Touch Bar並未有咁不堪回首，只係Apple 用Touch Bar去取代堆function keys 直接玩殘幾個群體用家。
利申：Touch Bar 用家，用好多Excel 同Logic",4 星期前,@LY0411,UCbOwjKRrvzCS0Y3-n4v3XfQ,13,https://yt3.ggpht.com/ytc/APkrFKaEbzc9ENMI3l0XcIlF0ySkLspseM0gGRAY1HcmSw=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgznveIV6Q0i47W1NFl4AaABAg,"以一個現時MacBook Air M2 13吋嘅用家去睇，如果都只係用M3嘅話，咁你就應該要買MacBook Pro，因為無論喺聲畫以至接口嘅選擇同散熱都會多好多，除非你需要完全冇風扇聲、輕身同埋唔同嘅機身顏色。
至於打機，Apple都仲有一段好長嘅路要走，最少要同Epic Games大和解，令到Unreal 5可以完全支援M系列晶片至好再講。",4 星期前 (已編輯),@coldcoffeehk,UCAASOONhY1djuMJazDFuZ9g,6,https://yt3.ggpht.com/ytc/APkrFKb1J-rXMx_4pL70_XPUbU3YXvQ5omGNu6z3HA=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgzDxS0BdEoQ8vpBsi54AaABAg,我係2019 MBP16嘅用家，之前我係用2013 MBP。部末代intel機我自己都用得好滿意，跟1GB SSD同16GB Ram，日常好夠用。我自己只係用嚟上網睇片多，對打機同工作冇要求。如果跟返自己6年換一次機嘅規律，我可能會等25年M5先換。同你唔同，我自己幾鍾意用touch bar，雖然我對實體fn鍵都唔抗拒。至於冇SD card同HDMI，對我分別唔大。我唔會拍片，平時旅行相片都只係用iphone影相，已經有幾年冇掂過SD card。M3機比較特別係我留意到RAM 配置上係18GB同36GB，唔知道係咪行三通道嘅分別？,2 日前,@Bohemian0522,UC_e3XtiMTqHh1_UkRN-krZQ,0,https://yt3.ggpht.com/ytc/APkrFKbNrdjSYLv0v1vexF91EVPL6evRPiY5uh-HMDop=s176-c-k-c0x00ffffff-no-rj,False
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgwjnYaHHWh0Ap9e83V4AaABAg,"我仲用緊2015年頭嘅13吋Pro, 8G ram,自己換咗1TB SSD（原本256）, 到而家都冇乜病痛，喺舊電去得快，但今次見到M3有啲想換機😅",2 星期前,@wongraymond5748,UCkBBwIyWH3W_y6Y1y2gOUKA,2,https://yt3.ggpht.com/ytc/APkrFKbzk0ApGdwCZ26iEBGEdHWMLuxeD9nmF9QtUa1nvAk=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgwvOmXRJa5tHnNcug14AaABAg,我想知 記憶體頻寛   由200GB/s  減少至 100GB/s  究竟有咩分別有咩影響,3 星期前,@sinboss999,UCDbDcQ0fuKHtBcO6xGy-qKg,1,https://yt3.ggpht.com/ytc/APkrFKbE937t6YjwHZMALJfi8z4IaN05oCU8uszW6A=s176-c-k-c0x00ffffff-no-rj,False
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgyEKAIgM57Tbp8WstJ4AaABAg,"我用緊M1 macbook air 8+512, 用黎剪片，感覺8G ram真係好勉強。。。諗緊到底換部二手M1 pro macbook pro好定M3 macbook pro好價錢上同一storage上差足足六千蚊。",4 星期前,@nickchu129,UCLkkCAM3xLVym0V8rRA_43w,2,https://yt3.ggpht.com/475_yGyED3UpBMbqgbtRQtFVv3HZXd6x6jM8Nf0pRgtdPBgT1F8y-OmGBP-NU5dklkZ5fn8xVw=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgxMXTWvtlw8cTlo89V4AaABAg,"Intel MBP + touch bar 畫3D熱上加熱, 試過1年燒2次底板。果幾年不單spec同PC無異, 價錢又貴一截, 每一代表現只有寸進, 但仍然咁熱, 真係買部PC裝Mac算, 果幾年真係不堪回首",2 星期前,@CharonNg,UCu9e8ZvwVzCpyz_2IqHxDBw,2,https://yt3.ggpht.com/rHkfYnqRApXuTtPHwXZhtbYlIEWPeGt5RIoDOgP2qZG5DZnkdvF0zu18i3UEl9u-6Jeq6i0sdrY=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,Ugy62PxbLweNMpgGvE54AaABAg,"Hi, Karen. Would you mind to upload a video demonstrating the difference using Microsoft word between MacBook and Window. I'm struggling whether to purchase the brand new MacBook instead of using my notebook operating window. Many thanks!!",2 星期前,@AlexLee-pn3ts,UCnHx1qycqbrZJkxHqbZMWGg,2,https://yt3.ggpht.com/ytc/APkrFKYggmfc5yeluK1UkfrUU7FyqjHBhWpUr_7AVQ=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,Ugxs7nhAN-MnuO1O_PV4AaABAg,請問m3 和m2 pro10核版本同樣16g512ssd下哪個性能比較好、如何選擇？,4 星期前,@ellenhong8409,UCzgLe-yZHmQQQJGfIKP-qvw,2,https://yt3.ggpht.com/ytc/APkrFKYzQArIsIgu_CfZblvTIfcWWe4_VhUy17peCA=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgxZ6tDWis9z0ko6DJF4AaABAg,我覺得用docking 或usb-c hub 又未必嘥咗個port 位，始終呢啲device都可以自己插返USB power adapter供電。,4 星期前,@deltajchan,UC9dRsSKI-X8G-6HHHt8MttQ,4,https://yt3.ggpht.com/ytc/APkrFKbse2TIJbtgrPapbnIWQS238W6ytPtafToJTOWm=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,Ugxemrapx4WeKDfGTbF4AaABAg,Thanks. Very useful and detailed explanation! Thumbs up!,4 星期前,@andytsui852,UCaqHhmJxffSPUcElQtzkQ5g,2,https://yt3.ggpht.com/ytc/APkrFKbmq6aqpii9NXr4gHqoUfI5l4Fz5znJfjnwbw=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgzGERCwhEujOWMXkMt4AaABAg,"Karen👍
蘋果打機優化都仲要走一段仔既路，主要係充電打機、打機散熱同電池壽命要搞好。
如果唔打機，其實夠用。",4 星期前,@dr.wombatson,UCKo7KQ0PCVnJ1wKQ8gfdsmw,3,https://yt3.ggpht.com/ytc/APkrFKZ9f-R05hIEx5IC_msUezxLG4xUQ2OTeUmZP5_47w=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,Ugwz7D26CGQF75JH-6d4AaABAg,"Karen, 如果打算買多部機長用（打算用5年），當家用機，原本想買M2 Mac mini / M3 iMac , 不過又想慳位，點睇？

（本身已經有部M1 air, 經常帶出街用）😊 屋企部window desktop 已經打柴了，所以想趁機會全面轉用OS 🍎",6 日前,@yipsiuki,UCE8lhTHOIlMQu0Y8JIM1mKQ,0,https://yt3.ggpht.com/ytc/APkrFKbgVKdi1ZEPU-Chd2GIFF1sW6j82Zo36yBb2mThotY=s176-c-k-c0x00ffffff-no-rj,False
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgyZ8iW24AkUJMOlNz14AaABAg,"想問下介唔介意提供多少少資訊
玩生化村莊果陣個解像度係？
玩一個鐘唔插電用左幾多電量？
溫度提升到幾多？
個風扇會唔會好大聲？",4 星期前,@laulaulauyyy7967,UC-AhsfT436wv98Hf9llcZVg,3,https://yt3.ggpht.com/2CuBtyI73tq6kfJAUbubpRknXNLcrJ3LYv21qUSROVSnI3kNpecy24Jy-mhdAOp7aUh8bAlp_HU=s176-c-k-c0x00ffffff-no-rj,True
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,Ugx-_b7zofBtEQa8NC54AaABAg,我都係 i9 16吋用家 我3萬買返黎 放返出去又唔會值錢 😂 咁我未必會換 加上apple機都唔會咁快壞 😅 除非佢個Apple logo  出返有發光 我就會唔諗即換 👍,4 星期前,@Wa_ching,UCEoOrTYXKr_no-5XBJrbp7A,3,https://yt3.ggpht.com/ytc/APkrFKaIMZ8tj8gk9a4c4fhiU6wyPewv4Uiw3wNzsw=s176-c-k-c0x00ffffff-no-rj,False
【極速．開箱】M3晶片MacBook Pro登場！詳盡評測+遊戲測試+實物拍攝 ｜PS5手掣｜Mac Gaming｜M3 MacBook Pro｜繁中字幕｜廣東話【Karenly:】 - YouTube,UgwWWRukzAe4qJyP5Hd4AaABAg,今代512GB SSD 係未又係行半速?,4 星期前,@Henrychancs,UC0E7mY1xak-6Ytf7mC-x9ew,4,https://yt3.ggpht.com/ytc/APkrFKb40WmGfz5ff7D9iqJTH7yCGT8dffAx-H1U=s176-c-k-c0x00ffffff-no-rj,False
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgwhFDCPtiJ3eTno6KF4AaABAg,有無新北江達人教我點喺商場唔盪失路？！仲有咩要去新北江要做？留言話我聽！,1 年前,@mandicmandic,UC4l8_izEXAiAQqokn2bJL3w,51,https://yt3.ggpht.com/ytc/APkrFKb-nao87Ld7FantpuUV4JnrTT_sN_FXmAmB_DmW=s176-c-k-c0x00ffffff-no-rj,False
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgzJYVi4FtbdUs3jV514AaABAg,其實學生們零用錢是有限，所以他們課餘後娛樂都是差不多。放午飯時候，可能就會介紹你去那處吃飯是最抵吃和好美味等。,1 年前,@mimi-yan,UCiGzk99bBmDxutNDNEbQEHw,37,https://yt3.ggpht.com/ytc/APkrFKbkNh1Kh4JjP4nW3bdJW5dZcPeZ629RdjN6n3_zEg=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgwMQFpgHOxgOExVJtB4AaABAg,雖然我好少去呢一邊，但係我記得地下嗰層呢，有家賣餃子嘅，即時包嘅嗰D，餃子好大粒好大粒，同埋個湯底好正，係不含味精嘅花膠湯底。嗰間鋪好似學好少學生哥去嘅，因為價錢學生哥會覺得貴，但係我哋出邊食開野，以咁好嘅質素就會覺得平。,1 年前,@trudychu4789,UCo8GdtELrnmMT3_uXUOBRCw,6,https://yt3.ggpht.com/ytc/APkrFKb3GSmSlzxFGvQkhL-gJkSMdjAqkoEg79GCBwO_7DBJ-SmNBMcEYiZ0DCiTdHbw=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgwOYRiFNeS9aswUNg14AaABAg,"見證住新北江由多醫生轉做多剪髮舖,依家再進化到執一間舖就開一間生果舖菜檔,越黎越似街市😅下次黎要試下間刀削麵,都好食架",1 年前,@davechan2576,UC0t__x8bL4K5RmV6EGGooHA,13,https://yt3.ggpht.com/ytc/APkrFKYewGykJlAIpUR2sDD5epQw50NEO-SYh7Fb-UKdNE5AiQCbxr8_ryhv7ZNFXPYF=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgzOJk2FqWM2lkYyIwV4AaABAg,冷麵嗰度隔離有間舖頭叫真意小食 嗰度嘅燒餅即叫即整 超好食😋,1 年前,@kaylagao1234,UCGMOeNBDs6vYIbx-UFb1Buw,9,https://yt3.ggpht.com/ytc/APkrFKZxNhZMVylk6IOUDUi2m-lPjJKgvAA0AazPHA=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,Ugz4GBqPWr7eMPUcW5x4AaABAg,"中學嘅時候～一係食老地方芝士撈丁，一係食撈一番冷麵，去石頭記𠹌貓，去彩虹搵呀姨夾糖！
而家呀姨退休了，貓貓入屋了，就得返加價唔多但分量少咗既冷麵～😢

🙈明既就知我講緊邊度🙈",1 年前 (已編輯),@Hk90s,UChTqkgd5gHn2mWlIiS9LtKw,5,https://yt3.ggpht.com/ytc/APkrFKb-7tA5DmPKW4IZHAZy4MriVionRmFQhqYGkLG2WQ=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgyUEY4cPnaNZFZCHWd4AaABAg,文迪，有冇去睇候鳥呀？而家南生圍同天水圍嗰條河都好多：風景好靚🎉,1 年前,@dralpharyderistheone,UC5QUHNAJerEqYgqLE_gXeRQ,7,https://yt3.ggpht.com/ytc/APkrFKaPgpRvm-RXeeEXBsRUy6Bb1o6VP2US-wr8uwdlcg=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgzJ1hHMpODhIv9teI14AaABAg,天水圍岩岩起好時，新北江前身係八佰伴，唔知仲有幾多人記得呢😊,1 年前,@maggiewong3913,UCs40ljhRZxum81F_KKDTJwA,13,https://yt3.ggpht.com/ytc/APkrFKZwuFALNloKTr98bxu5qng86_I2heuso9bdJsGOZBgFH_kqnhqJ4EnuB4uZWJ_i=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgxXMz1meF30bdzSCRp4AaABAg,"住左天水圍幾十年
細個讀書時去新北江都係做呢D野😂🤣
同埋去天水圍一定要整錶 近門口屈臣寺附近有檔整錶 換電又快又靚又平 人仲勁好 會幫你校埋岩既時間日期",1 年前,@Wolfwolf7117,UCuR4EHtyfWans2FAh573cpQ,11,https://yt3.ggpht.com/gLi-vz1Q_2RmIz12ATCKAGa8fRbDwlKFeq1WqXX4gaPhjlF4o8tfR0uvAvjYyvE_zH-Y6KJd=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgxkN8ARj-qKaMmTJ6V4AaABAg,"睇完好想食麗江啊！我食過一次咋，次次去都好多人。
文迪去兩次都有位咁好。😆",1 年前,@nicemannakamori8238,UC_kXTOPY9lLy5D_OfP0OxBg,2,https://yt3.ggpht.com/ytc/APkrFKZpS5Bterd2mdHl7CVYL4VbQo4EgEyBTyZwOQ=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgxJzWq5TKznVC26TiZ4AaABAg,新北江好耐以前係八佰伴百貨公司 我諗大約95-98年前左右咁上下改名做新北江 當時有個類似美食廣場有一款菠蘿炒飯係一個新鮮菠蘿切開一半然後當碟裝住啲炒飯 每次經過比外觀吸引叫媽咪買 我90後當時得幾歲唯一對八佰伴記憶 可惜媽咪已經離開 但記憶一世都唔會忘記,11 個月前,@ygleung5586,UC3GEKagKDxNnXZVQVFPZlmA,6,https://yt3.ggpht.com/ytc/APkrFKY_KMTTt2NJUZCbYSSUcgBI4J2IvuOZUpZSSN9gyA=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgxdaTo9gkgEIEgt8SV4AaABAg,🙏😆💕謝謝！小弟又學到嘢了！一個去商場片！可以拍到好有趣！👍😊,1 年前,@user-og5ql3po3d,UCjL8W6wgfk0JSenUKcW3NzA,3,https://yt3.ggpht.com/N2Vsyht4e7i6oIsSmih2_LyMgd5nmMBCjx-DUkn8sFbf_9m5PlPoY2yYgMkF2EV-oxdKAFnPDw=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,Ugy43iHqFyBD9GD4xfJ4AaABAg,這個系列還有其他地區嗎？,6 個月前,@c3wasabi398,UCZOJ-_Ppk8e4EjhMO6zESew,0,https://yt3.ggpht.com/ytc/APkrFKYqqB_TkW3kFW9fT545yaQysIt1Smc7FwhU31j-vRs=s176-c-k-c0x00ffffff-no-rj,False
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgyDhDtCpnDeVDbsQd54AaABAg,"麗江都係我最愛呀！😍
夾糖同買零食
我去開樓下，雞蛋仔走前啲
新北江真係由細行到大
我必定唔會盪失路😎😎😎",11 個月前,@tszchingcheung8978,UC6UZNmYmSb4p-WR5dA-WX4A,2,https://yt3.ggpht.com/ytc/APkrFKazYMkyYRl3FoZ_hGso-ajuG7oPR5oVPVblgQ=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgwbKR3SEK7_s4IKY5F4AaABAg,好掛住森堡啊，以前lunch time成日食，雞扒芝士腸茄汁長通粉😋😋,11 個月前,@winicochan4144,UCFNKKZiPD9a6_NvnNSxXpCg,3,https://yt3.ggpht.com/ytc/APkrFKaKi4saalXouiYEJr1ggP-Lai4y9zwg7q4h0w=s176-c-k-c0x00ffffff-no-rj,True
